0.0000500 0.1700707
0.0001500 0.4451889
0.0002500 0.1158971
0.0003500 0.0653234
0.0004500 0.0430739
0.0005500 0.0301492
0.0006500 0.0231244
0.0007500 0.0183745
0.0008500 0.0136997
0.0009500 0.0134747
0.0010500 0.0112247
0.0011500 0.0101247
0.0012500 0.0080748
0.0013500 0.0083498
0.0014500 0.0068248
0.0015500 0.0068748
0.0016500 0.0068248
0.0017500 0.0033249
0.0018500 0.0000000
0.0019500 0.0000000
0.0020500 0.0000000
0.0021500 0.0000000
0.0022500 0.0000000
0.0023500 0.0000000
0.0024500 0.0000000
0.0025500 0.0000000
0.0026500 0.0000000
0.0027500 0.0000000
0.0028500 0.0000000
0.0029500 0.0000000
0.0030500 0.0000000
0.0031500 0.0000000
0.0032500 0.0000000
0.0033500 0.0000000
0.0034500 0.0000000
0.0035500 0.0000000
0.0036500 0.0000000
0.0037500 0.0000000
0.0038500 0.0000000
0.0039500 0.0000000
0.0040500 0.0000000
0.0041500 0.0000000
0.0042500 0.0000000
0.0043500 0.0000000
0.0044500 0.0000000
0.0045500 0.0000000
0.0046500 0.0000000
0.0047500 0.0000000
0.0048500 0.0000000
0.0049500 0.0000000
0.0050500 0.0000000
0.0051500 0.0000000
0.0052500 0.0000000
0.0053500 0.0000000
0.0054500 0.0000000
0.0055500 0.0000000
0.0056500 0.0000000
0.0057500 0.0000000
0.0058500 0.0000000
0.0059500 0.0000000
0.0060500 0.0000000
0.0061500 0.0000000
0.0062500 0.0000000
0.0063500 0.0000000
0.0064500 0.0000000
0.0065500 0.0000000
0.0066500 0.0000000
0.0067500 0.0000000
0.0068500 0.0000000
0.0069500 0.0000000
0.0070500 0.0000000
0.0071500 0.0000000
0.0072500 0.0000000
0.0073500 0.0000000
0.0074500 0.0000000
0.0075500 0.0000000
0.0076500 0.0000000
0.0077500 0.0000000
0.0078500 0.0000000
0.0079500 0.0000000
0.0080500 0.0000000
0.0081500 0.0000000
0.0082500 0.0000000
0.0083500 0.0000000
0.0084500 0.0000000
0.0085500 0.0000000
0.0086500 0.0000000
0.0087500 0.0000000
0.0088500 0.0000000
0.0089500 0.0000000
0.0090500 0.0000000
0.0091500 0.0000000
0.0092500 0.0000000
0.0093500 0.0000000
0.0094500 0.0000000
0.0095500 0.0000000
0.0096500 0.0000000
0.0097500 0.0000000
0.0098500 0.0000000
0.0099500 0.0000000
0.0100500 0.0000000
0.0101500 0.0000000
0.0102500 0.0000000
0.0103500 0.0000000
0.0104500 0.0000000
0.0105500 0.0000000
0.0106500 0.0000000
0.0107500 0.0000000
0.0108500 0.0000000
0.0109500 0.0000000
0.0110500 0.0000000
0.0111500 0.0000000
0.0112500 0.0000000
0.0113500 0.0000000
0.0114500 0.0000000
0.0115500 0.0000000
0.0116500 0.0000000
0.0117500 0.0000000
0.0118500 0.0000000
0.0119500 0.0000000
0.0120500 0.0000000
0.0121500 0.0000000
0.0122500 0.0000000
0.0123500 0.0000000
0.0124500 0.0000000
0.0125500 0.0000000
0.0126500 0.0000000
0.0127500 0.0000000
0.0128500 0.0000000
0.0129500 0.0000000
0.0130500 0.0000000
0.0131500 0.0000000
0.0132500 0.0000000
0.0133500 0.0000000
0.0134500 0.0000000
0.0135500 0.0000000
0.0136500 0.0000000
0.0137500 0.0000000
0.0138500 0.0000000
0.0139500 0.0000000
0.0140500 0.0000000
0.0141500 0.0000000
0.0142500 0.0000000
0.0143500 0.0000000
0.0144500 0.0000000
0.0145500 0.0000000
0.0146500 0.0000000
0.0147500 0.0000000
0.0148500 0.0000000
0.0149500 0.0000000
0.0150500 0.0000000
0.0151500 0.0000000
0.0152500 0.0000000
0.0153500 0.0000000
0.0154500 0.0000000
0.0155500 0.0000000
0.0156500 0.0000000
0.0157500 0.0000000
0.0158500 0.0000000
0.0159500 0.0000000
0.0160500 0.0000000
0.0161500 0.0000000
0.0162500 0.0000000
0.0163500 0.0000000
0.0164500 0.0000000
0.0165500 0.0000000
0.0166500 0.0000000
0.0167500 0.0000000
0.0168500 0.0000000
0.0169500 0.0000000
0.0170500 0.0000000
0.0171500 0.0000000
0.0172500 0.0000000
0.0173500 0.0000000
0.0174500 0.0000000
0.0175500 0.0000000
0.0176500 0.0000000
0.0177500 0.0000000
0.0178500 0.0000000
0.0179500 0.0000000
0.0180500 0.0000000
0.0181500 0.0000000
0.0182500 0.0000000
0.0183500 0.0000000
0.0184500 0.0000000
0.0185500 0.0000000
0.0186500 0.0000000
0.0187500 0.0000000
0.0188500 0.0000000
0.0189500 0.0000000
0.0190500 0.0000000
0.0191500 0.0000000
0.0192500 0.0000000
0.0193500 0.0000000
0.0194500 0.0000000
0.0195500 0.0000000
0.0196500 0.0000000
0.0197500 0.0000000
0.0198500 0.0000000
0.0199500 0.0000000
0.0200500 0.0000000
0.0201500 0.0000000
0.0202500 0.0000000
0.0203500 0.0000000
0.0204500 0.0000000
0.0205500 0.0000000
0.0206500 0.0000000
0.0207500 0.0000000
0.0208500 0.0000000
0.0209500 0.0000000
0.0210500 0.0000000
0.0211500 0.0000000
0.0212500 0.0000000
0.0213500 0.0000000
0.0214500 0.0000000
0.0215500 0.0000000
0.0216500 0.0000000
0.0217500 0.0000000
0.0218500 0.0000000
0.0219500 0.0000000
0.0220500 0.0000000
0.0221500 0.0000000
0.0222500 0.0000000
0.0223500 0.0000000
0.0224500 0.0000000
0.0225500 0.0000000
0.0226500 0.0000000
0.0227500 0.0000000
0.0228500 0.0000000
0.0229500 0.0000000
0.0230500 0.0000000
0.0231500 0.0000000
0.0232500 0.0000000
0.0233500 0.0000000
0.0234500 0.0000000
0.0235500 0.0000000
0.0236500 0.0000000
0.0237500 0.0000000
0.0238500 0.0000000
0.0239500 0.0000000
0.0240500 0.0000000
0.0241500 0.0000000
0.0242500 0.0000000
0.0243500 0.0000000
0.0244500 0.0000000
0.0245500 0.0000000
0.0246500 0.0000000
0.0247500 0.0000000
0.0248500 0.0000000
0.0249500 0.0000000
0.0250500 0.0000000
0.0251500 0.0000000
0.0252500 0.0000000
0.0253500 0.0000000
0.0254500 0.0000000
0.0255500 0.0000000
0.0256500 0.0000000
0.0257500 0.0000000
0.0258500 0.0000000
0.0259500 0.0000000
0.0260500 0.0000000
0.0261500 0.0000000
0.0262500 0.0000000
0.0263500 0.0000000
0.0264500 0.0000000
0.0265500 0.0000000
0.0266500 0.0000000
0.0267500 0.0000000
0.0268500 0.0000000
0.0269500 0.0000000
0.0270500 0.0000000
0.0271500 0.0000000
0.0272500 0.0000000
0.0273500 0.0000000
0.0274500 0.0000000
0.0275500 0.0000000
0.0276500 0.0000000
0.0277500 0.0000000
0.0278500 0.0000000
0.0279500 0.0000000
0.0280500 0.0000000
0.0281500 0.0000000
0.0282500 0.0000000
0.0283500 0.0000000
0.0284500 0.0000000
0.0285500 0.0000000
0.0286500 0.0000000
0.0287500 0.0000000
0.0288500 0.0000000
0.0289500 0.0000000
0.0290500 0.0000000
0.0291500 0.0000000
0.0292500 0.0000000
0.0293500 0.0000000
0.0294500 0.0000000
0.0295500 0.0000000
0.0296500 0.0000000
0.0297500 0.0000000
0.0298500 0.0000000
0.0299500 0.0000000
0.0300500 0.0000000
0.0301500 0.0000000
0.0302500 0.0000000
0.0303500 0.0000000
0.0304500 0.0000000
0.0305500 0.0000000
0.0306500 0.0000000
0.0307500 0.0000000
0.0308500 0.0000000
0.0309500 0.0000000
0.0310500 0.0000000
0.0311500 0.0000000
0.0312500 0.0000000
0.0313500 0.0000000
0.0314500 0.0000000
0.0315500 0.0000000
0.0316500 0.0000000
0.0317500 0.0000000
0.0318500 0.0000000
0.0319500 0.0000000
0.0320500 0.0000000
0.0321500 0.0000000
0.0322500 0.0000000
0.0323500 0.0000000
0.0324500 0.0000000
0.0325500 0.0000000
0.0326500 0.0000000
0.0327500 0.0000000
0.0328500 0.0000000
0.0329500 0.0000000
0.0330500 0.0000000
0.0331500 0.0000000
0.0332500 0.0000000
0.0333500 0.0000000
0.0334500 0.0000000
0.0335500 0.0000000
0.0336500 0.0000000
0.0337500 0.0000000
0.0338500 0.0000000
0.0339500 0.0000000
0.0340500 0.0000000
0.0341500 0.0000000
